2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_raw=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_raw
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_preprocessed=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_preprocessed
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_results=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_results
2026-07-03 03:30:14,508 | INFO     | __main__ | nnU-Net environment variables set.
2026-07-03 03:30:14,508 | INFO     | __main__ | Command: nnUNetv2_plan_and_preprocess -d 100 --verify_dataset_integrity -np 8
2026-07-03 03:30:16,411 | INFO     | __main__ | [nnUNet] Fingerprint extraction...
2026-07-03 03:30:16,412 | INFO     | __main__ | [nnUNet] Dataset100_ToothFairy3
2026-07-03 03:30:21,480 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] verify_dataset_integrity Done.
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] If you didn't see any error messages then your dataset is most likely OK!
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:06,174 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:32:06,202 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:09,617 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:   0%|          | 0/532 [00:00<?, ?it/s]
2026-07-03 03:53:53,562 | INFO     | __main__ | [nnUNet] Preprocessing cases:  28%|██▊       | 150/532 [09:33<07:59,  1.25s/it]
2026-07-03 03:53:56,577 | INFO     | __main__ | [nnUNet] Preprocessing cases:  28%|██▊       | 151/532 [09:39<14:44,  2.32s/it]
2026-07-03 03:53:59,794 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▊       | 152/532 [09:42<15:53,  2.51s/it]
2026-07-03 03:54:01,704 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 153/532 [09:45<17:06,  2.71s/it]
2026-07-03 03:54:03,112 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 154/532 [09:47<15:37,  2.48s/it]
2026-07-03 03:54:05,524 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 155/532 [09:48<13:37,  2.17s/it]
2026-07-03 03:54:05,726 | INFO     | __main__ | [nnUNet] Preprocessing cases:  29%|██▉       | 156/532 [09:51<14:02,  2.24s/it]
2026-07-03 03:54:09,545 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 157/532 [09:51<10:14,  1.64s/it]
2026-07-03 03:54:10,953 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 158/532 [09:55<14:14,  2.29s/it]
2026-07-03 03:54:12,862 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|██▉       | 159/532 [09:56<12:35,  2.02s/it]
2026-07-03 03:54:14,471 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 160/532 [09:58<12:20,  1.99s/it]
2026-07-03 03:54:16,080 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 161/532 [10:00<11:36,  1.88s/it]
2026-07-03 03:54:16,784 | INFO     | __main__ | [nnUNet] Preprocessing cases:  30%|███       | 162/532 [10:01<11:04,  1.80s/it]
2026-07-03 03:54:20,805 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 163/532 [10:02<09:02,  1.47s/it]
2026-07-03 03:54:24,122 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 164/532 [10:06<13:41,  2.23s/it]
2026-07-03 03:54:26,233 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███       | 165/532 [10:09<15:38,  2.56s/it]
2026-07-03 03:54:27,038 | INFO     | __main__ | [nnUNet] Preprocessing cases:  31%|███▏      | 167/532 [10:11<11:20,  1.87s/it]
2026-07-03 03:54:27,541 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 168/532 [10:12<09:43,  1.60s/it]
2026-07-03 03:54:28,446 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 169/532 [10:13<07:57,  1.31s/it]
2026-07-03 03:54:29,150 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 170/532 [10:14<07:15,  1.20s/it]
2026-07-03 03:54:30,959 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 171/532 [10:14<06:23,  1.06s/it]
2026-07-03 03:54:32,769 | INFO     | __main__ | [nnUNet] Preprocessing cases:  32%|███▏      | 172/532 [10:16<07:39,  1.28s/it]
2026-07-03 03:54:35,985 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 173/532 [10:18<08:33,  1.43s/it]
2026-07-03 03:54:36,186 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 174/532 [10:21<11:39,  1.95s/it]
2026-07-03 03:54:38,096 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 175/532 [10:21<08:32,  1.44s/it]
2026-07-03 03:54:40,509 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 176/532 [10:23<09:21,  1.58s/it]
2026-07-03 03:54:40,811 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 177/532 [10:26<10:48,  1.83s/it]
2026-07-03 03:54:41,213 | INFO     | __main__ | [nnUNet] Preprocessing cases:  33%|███▎      | 178/532 [10:26<08:05,  1.37s/it]
2026-07-03 03:54:44,328 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▎      | 179/532 [10:26<06:21,  1.08s/it]
2026-07-03 03:54:46,438 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 180/532 [10:29<09:54,  1.69s/it]
2026-07-03 03:54:49,955 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 181/532 [10:32<10:37,  1.82s/it]
2026-07-03 03:54:50,458 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 182/532 [10:35<13:33,  2.33s/it]
2026-07-03 03:54:50,559 | INFO     | __main__ | [nnUNet] Preprocessing cases:  34%|███▍      | 183/532 [10:36<10:20,  1.78s/it]
2026-07-03 03:54:51,162 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 184/532 [10:36<07:24,  1.28s/it]
2026-07-03 03:54:52,670 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 185/532 [10:36<06:12,  1.07s/it]
2026-07-03 03:54:53,273 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▍      | 186/532 [10:38<06:56,  1.20s/it]
2026-07-03 03:54:54,882 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▌      | 187/532 [10:38<05:53,  1.02s/it]
2026-07-03 03:54:58,700 | INFO     | __main__ | [nnUNet] Preprocessing cases:  35%|███▌      | 188/532 [10:40<06:52,  1.20s/it]
2026-07-03 03:54:59,605 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 189/532 [10:44<11:20,  1.99s/it]
2026-07-03 03:55:02,117 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 190/532 [10:45<09:28,  1.66s/it]
2026-07-03 03:55:02,921 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 191/532 [10:47<10:53,  1.92s/it]
2026-07-03 03:55:03,424 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▌      | 192/532 [10:48<08:58,  1.58s/it]
2026-07-03 03:55:06,741 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▋      | 193/532 [10:49<07:06,  1.26s/it]
2026-07-03 03:55:07,947 | INFO     | __main__ | [nnUNet] Preprocessing cases:  36%|███▋      | 194/532 [10:52<10:34,  1.88s/it]
2026-07-03 03:55:08,551 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 195/532 [10:53<09:24,  1.68s/it]
2026-07-03 03:55:11,767 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 196/532 [10:54<07:34,  1.35s/it]
2026-07-03 03:55:13,877 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 197/532 [10:57<10:40,  1.91s/it]
2026-07-03 03:55:14,078 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 198/532 [10:59<10:58,  1.97s/it]
2026-07-03 03:55:19,003 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 199/532 [10:59<07:59,  1.44s/it]
2026-07-03 03:55:19,405 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 200/532 [11:04<13:45,  2.49s/it]
2026-07-03 03:55:19,606 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 201/532 [11:04<10:15,  1.86s/it]
2026-07-03 03:55:20,109 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 202/532 [11:05<07:29,  1.36s/it]
2026-07-03 03:55:20,813 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 203/532 [11:05<06:03,  1.10s/it]
2026-07-03 03:55:21,717 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 204/532 [11:06<05:22,  1.02it/s]
2026-07-03 03:55:29,556 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 205/532 [11:07<05:14,  1.04it/s]
2026-07-03 03:55:30,159 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 206/532 [11:15<16:25,  3.02s/it]
2026-07-03 03:55:34,983 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 207/532 [11:15<12:26,  2.30s/it]
2026-07-03 03:55:35,285 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 208/532 [11:20<16:29,  3.06s/it]
2026-07-03 03:55:37,797 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 209/532 [11:20<12:00,  2.23s/it]
2026-07-03 03:55:38,401 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 211/532 [11:23<09:31,  1.78s/it]
2026-07-03 03:55:43,727 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 212/532 [11:23<07:56,  1.49s/it]
2026-07-03 03:55:45,335 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 213/532 [11:29<13:15,  2.49s/it]
2026-07-03 03:55:48,751 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 214/532 [11:30<11:56,  2.25s/it]
2026-07-03 03:55:48,851 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 215/532 [11:34<13:37,  2.58s/it]
2026-07-03 03:55:50,057 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 216/532 [11:34<09:50,  1.87s/it]
2026-07-03 03:55:52,067 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 217/532 [11:35<08:48,  1.68s/it]
2026-07-03 03:55:56,287 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 218/532 [11:37<09:17,  1.77s/it]
2026-07-03 03:55:56,388 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 219/532 [11:41<13:01,  2.50s/it]
2026-07-03 03:55:56,890 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████▏     | 220/532 [11:41<09:17,  1.79s/it]
2026-07-03 03:56:00,609 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 221/532 [11:42<07:16,  1.40s/it]
2026-07-03 03:56:02,418 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 222/532 [11:46<10:49,  2.09s/it]
2026-07-03 03:56:04,327 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 223/532 [11:48<10:20,  2.01s/it]
2026-07-03 03:56:06,136 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 224/532 [11:49<10:09,  1.98s/it]
2026-07-03 03:56:06,839 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 225/532 [11:51<09:51,  1.93s/it]
2026-07-03 03:56:07,442 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 226/532 [11:52<07:57,  1.56s/it]
2026-07-03 03:56:07,644 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 227/532 [11:53<06:28,  1.27s/it]
2026-07-03 03:56:14,174 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 228/532 [11:53<04:49,  1.05it/s]
2026-07-03 03:56:16,887 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 229/532 [11:59<13:15,  2.62s/it]
2026-07-03 03:56:19,800 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 230/532 [12:02<13:20,  2.65s/it]
2026-07-03 03:56:20,403 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 231/532 [12:05<13:41,  2.73s/it]
2026-07-03 03:56:20,504 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▎     | 232/532 [12:05<10:27,  2.09s/it]
2026-07-03 03:56:21,710 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 233/532 [12:06<07:26,  1.49s/it]
2026-07-03 03:56:23,117 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 234/532 [12:07<06:59,  1.41s/it]
2026-07-03 03:56:28,843 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 235/532 [12:08<06:58,  1.41s/it]
2026-07-03 03:56:33,264 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 236/532 [12:14<13:20,  2.70s/it]
2026-07-03 03:56:33,967 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 237/532 [12:18<15:49,  3.22s/it]
2026-07-03 03:56:34,771 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 238/532 [12:19<12:04,  2.46s/it]
2026-07-03 03:56:35,676 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 239/532 [12:20<09:36,  1.97s/it]
2026-07-03 03:56:36,480 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 240/532 [12:21<08:01,  1.65s/it]
2026-07-03 03:56:36,581 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 241/532 [12:22<06:45,  1.39s/it]
2026-07-03 03:56:43,213 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 242/532 [12:22<04:51,  1.01s/it]
2026-07-03 03:56:45,524 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 243/532 [12:28<12:58,  2.69s/it]
2026-07-03 03:56:46,830 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 244/532 [12:31<12:22,  2.58s/it]
2026-07-03 03:56:52,355 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 245/532 [12:32<10:30,  2.20s/it]
2026-07-03 03:56:53,560 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 246/532 [12:37<15:13,  3.20s/it]
2026-07-03 03:56:55,268 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▋     | 247/532 [12:39<12:20,  2.60s/it]
2026-07-03 03:56:55,570 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 248/532 [12:40<11:02,  2.33s/it]
2026-07-03 03:56:58,082 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 250/532 [12:41<06:13,  1.32s/it]
2026-07-03 03:56:58,283 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 251/532 [12:43<07:34,  1.62s/it]
2026-07-03 03:56:59,388 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 252/532 [12:43<05:49,  1.25s/it]
2026-07-03 03:57:03,507 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 253/532 [12:44<05:37,  1.21s/it]
2026-07-03 03:57:07,626 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 254/532 [12:49<09:22,  2.02s/it]
2026-07-03 03:57:09,233 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 255/532 [12:53<12:06,  2.62s/it]
2026-07-03 03:57:11,343 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 256/532 [12:54<10:42,  2.33s/it]
2026-07-03 03:57:12,850 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 257/532 [12:56<10:22,  2.26s/it]
2026-07-03 03:57:13,152 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 258/532 [12:58<09:19,  2.04s/it]
2026-07-03 03:57:13,253 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▊     | 259/532 [12:58<06:56,  1.53s/it]
2026-07-03 03:57:16,266 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 260/532 [12:58<04:59,  1.10s/it]
2026-07-03 03:57:16,669 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 261/532 [13:01<07:33,  1.67s/it]
2026-07-03 03:57:18,577 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 262/532 [13:02<05:48,  1.29s/it]
2026-07-03 03:57:19,883 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 263/532 [13:04<06:37,  1.48s/it]
2026-07-03 03:57:26,010 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 264/532 [13:05<06:22,  1.43s/it]
2026-07-03 03:57:26,211 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 265/532 [13:11<12:36,  2.83s/it]
2026-07-03 03:57:27,919 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 266/532 [13:11<09:03,  2.04s/it]
2026-07-03 03:57:28,521 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 267/532 [13:13<08:35,  1.94s/it]
2026-07-03 03:57:29,732 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 268/532 [13:14<06:47,  1.54s/it]
2026-07-03 03:57:30,235 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 269/532 [13:15<06:19,  1.44s/it]
2026-07-03 03:57:35,658 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 270/532 [13:15<05:04,  1.16s/it]
2026-07-03 03:57:36,160 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 271/532 [13:21<10:36,  2.44s/it]
2026-07-03 03:57:37,165 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 272/532 [13:21<08:03,  1.86s/it]
2026-07-03 03:57:38,973 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████▏    | 273/532 [13:22<06:54,  1.60s/it]
2026-07-03 03:57:39,174 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 274/532 [13:24<07:09,  1.66s/it]
2026-07-03 03:57:40,681 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 275/532 [13:24<05:14,  1.23s/it]
2026-07-03 03:57:45,000 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 276/532 [13:26<05:35,  1.31s/it]
2026-07-03 03:57:47,209 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 277/532 [13:30<09:24,  2.21s/it]
2026-07-03 03:57:49,118 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 278/532 [13:32<09:21,  2.21s/it]
2026-07-03 03:57:51,628 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 279/532 [13:34<08:56,  2.12s/it]
2026-07-03 03:57:55,143 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 280/532 [13:37<09:23,  2.24s/it]
2026-07-03 03:57:56,650 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 281/532 [13:40<10:57,  2.62s/it]
2026-07-03 03:57:58,257 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 282/532 [13:42<09:31,  2.29s/it]
2026-07-03 03:58:00,264 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 283/532 [13:43<08:38,  2.08s/it]
2026-07-03 03:58:00,867 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 284/532 [13:45<08:30,  2.06s/it]
2026-07-03 03:58:02,675 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▎    | 285/532 [13:46<06:40,  1.62s/it]
2026-07-03 03:58:03,780 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 286/532 [13:48<06:52,  1.68s/it]
2026-07-03 03:58:04,483 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 287/532 [13:49<06:09,  1.51s/it]
2026-07-03 03:58:05,688 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 288/532 [13:50<05:08,  1.27s/it]
2026-07-03 03:58:08,601 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 289/532 [13:51<05:03,  1.25s/it]
2026-07-03 03:58:12,818 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 290/532 [13:54<07:02,  1.75s/it]
2026-07-03 03:58:16,834 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 291/532 [13:58<09:59,  2.49s/it]
2026-07-03 03:58:19,043 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 292/532 [14:02<11:47,  2.95s/it]
2026-07-03 03:58:21,654 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 293/532 [14:04<10:51,  2.73s/it]
2026-07-03 03:58:21,755 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 294/532 [14:07<10:40,  2.69s/it]
2026-07-03 03:58:21,856 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 295/532 [14:07<07:33,  1.91s/it]
2026-07-03 03:58:23,964 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 296/532 [14:07<05:23,  1.37s/it]
2026-07-03 03:58:24,567 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 297/532 [14:09<06:14,  1.59s/it]
2026-07-03 03:58:25,873 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 298/532 [14:10<05:03,  1.29s/it]
2026-07-03 03:58:27,178 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 299/532 [14:11<05:02,  1.30s/it]
2026-07-03 03:58:32,398 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▋    | 300/532 [14:12<05:01,  1.30s/it]
2026-07-03 03:58:32,599 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 301/532 [14:17<09:32,  2.48s/it]
2026-07-03 03:58:33,001 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 302/532 [14:18<06:52,  1.79s/it]
2026-07-03 03:58:34,508 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 303/532 [14:18<05:15,  1.38s/it]
2026-07-03 03:58:36,014 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 304/532 [14:20<05:22,  1.42s/it]
2026-07-03 03:58:39,728 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 305/532 [14:21<05:27,  1.44s/it]
2026-07-03 03:58:40,029 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 306/532 [14:25<08:00,  2.12s/it]
2026-07-03 03:58:42,942 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 307/532 [14:25<05:54,  1.58s/it]
2026-07-03 03:58:43,042 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 308/532 [14:28<07:23,  1.98s/it]
2026-07-03 03:58:43,143 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 309/532 [14:28<05:15,  1.41s/it]
2026-07-03 03:58:46,859 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 310/532 [14:28<03:46,  1.02s/it]
2026-07-03 03:58:47,763 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 311/532 [14:32<06:44,  1.83s/it]
2026-07-03 03:58:48,566 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▊    | 312/532 [14:33<05:41,  1.55s/it]
2026-07-03 03:58:51,780 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 313/532 [14:34<04:50,  1.33s/it]
2026-07-03 03:58:52,985 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 314/532 [14:37<06:52,  1.89s/it]
2026-07-03 03:58:54,591 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 315/532 [14:38<06:06,  1.69s/it]
2026-07-03 03:58:54,692 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 316/532 [14:40<05:59,  1.66s/it]
2026-07-03 03:58:56,900 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 317/532 [14:40<04:16,  1.19s/it]
2026-07-03 03:59:00,113 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 318/532 [14:42<05:20,  1.50s/it]
2026-07-03 03:59:01,017 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 319/532 [14:45<07:08,  2.01s/it]
2026-07-03 03:59:04,029 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 320/532 [14:46<05:56,  1.68s/it]
2026-07-03 03:59:04,632 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 321/532 [14:49<07:18,  2.08s/it]
2026-07-03 03:59:05,937 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 322/532 [14:50<05:43,  1.64s/it]
2026-07-03 03:59:10,155 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 323/532 [14:51<05:21,  1.54s/it]
2026-07-03 03:59:10,456 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 324/532 [14:55<08:06,  2.34s/it]
2026-07-03 03:59:10,959 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 325/532 [14:56<05:57,  1.73s/it]
2026-07-03 03:59:11,662 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████▏   | 326/532 [14:56<04:40,  1.36s/it]
2026-07-03 03:59:13,068 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████▏   | 327/532 [14:57<03:58,  1.16s/it]
