2026-07-03 05:51:44 | INFO     | dental_pipeline.config | Logging initialised — file: /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/logs/05_evaluate.log
2026-07-03 20:56:19 | INFO     | dental_pipeline.postprocessing | Removed 286 small components (min_size=100).
2026-07-03 20:56:22 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-126 voxels outside tooth 26.
2026-07-03 20:56:22 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-131 voxels outside tooth 31.
2026-07-03 20:56:23 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-133 voxels outside tooth 33.
2026-07-03 20:56:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-134 voxels outside tooth 34.
2026-07-03 20:56:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 26 pulp-137 voxels outside tooth 37.
2026-07-03 20:56:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 320 pulp-138 voxels outside tooth 38.
2026-07-03 20:56:25 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-141 voxels outside tooth 41.
2026-07-03 20:56:25 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1 pulp-142 voxels outside tooth 42.
2026-07-03 20:56:26 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-144 voxels outside tooth 44.
2026-07-03 20:56:26 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-145 voxels outside tooth 45.
2026-07-03 20:56:27 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 308 pulp-148 voxels outside tooth 48.
2026-07-03 20:56:27 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_451.nii.gz
2026-07-03 20:56:27 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_452.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_452.nii.gz
2026-07-03 20:56:32 | INFO     | dental_pipeline.postprocessing | Removed 194 small components (min_size=100).
2026-07-03 20:56:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-134 voxels outside tooth 34.
2026-07-03 20:56:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 60 pulp-135 voxels outside tooth 35.
2026-07-03 20:56:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-136 voxels outside tooth 36.
2026-07-03 20:56:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-137 voxels outside tooth 37.
2026-07-03 20:56:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 74 pulp-147 voxels outside tooth 47.
2026-07-03 20:56:35 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_452.nii.gz
2026-07-03 20:56:35 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_453.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_453.nii.gz
2026-07-03 20:56:46 | INFO     | dental_pipeline.postprocessing | Removed 334 small components (min_size=100).
2026-07-03 20:56:47 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 21 pulp-116 voxels outside tooth 16.
2026-07-03 20:56:47 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 180 pulp-117 voxels outside tooth 17.
2026-07-03 20:56:48 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 188 pulp-118 voxels outside tooth 18.
2026-07-03 20:56:49 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 285 pulp-126 voxels outside tooth 26.
2026-07-03 20:56:49 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 400 pulp-127 voxels outside tooth 27.
2026-07-03 20:56:50 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 211 pulp-128 voxels outside tooth 28.
2026-07-03 20:56:50 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-131 voxels outside tooth 31.
2026-07-03 20:56:51 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-132 voxels outside tooth 32.
2026-07-03 20:56:51 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 61 pulp-133 voxels outside tooth 33.
2026-07-03 20:56:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 29 pulp-134 voxels outside tooth 34.
2026-07-03 20:56:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 51 pulp-135 voxels outside tooth 35.
2026-07-03 20:56:53 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 227 pulp-136 voxels outside tooth 36.
2026-07-03 20:56:53 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 382 pulp-137 voxels outside tooth 37.
2026-07-03 20:56:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 434 pulp-138 voxels outside tooth 38.
2026-07-03 20:56:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-141 voxels outside tooth 41.
2026-07-03 20:56:55 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 26 pulp-142 voxels outside tooth 42.
2026-07-03 20:56:55 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 33 pulp-143 voxels outside tooth 43.
2026-07-03 20:56:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 33 pulp-144 voxels outside tooth 44.
2026-07-03 20:56:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 39 pulp-145 voxels outside tooth 45.
2026-07-03 20:56:57 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 187 pulp-146 voxels outside tooth 46.
2026-07-03 20:56:57 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 375 pulp-147 voxels outside tooth 47.
2026-07-03 20:56:58 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 410 pulp-148 voxels outside tooth 48.
2026-07-03 20:56:58 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_453.nii.gz
2026-07-03 20:56:58 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_454.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_454.nii.gz
2026-07-03 20:57:19 | INFO     | dental_pipeline.postprocessing | Removed 1072 small components (min_size=100).
2026-07-03 20:57:19 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 22 pulp-114 voxels outside tooth 14.
2026-07-03 20:57:20 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 38 pulp-115 voxels outside tooth 15.
2026-07-03 20:57:20 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 528 pulp-116 voxels outside tooth 16.
2026-07-03 20:57:20 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 593 pulp-117 voxels outside tooth 17.
2026-07-03 20:57:21 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 7 pulp-124 voxels outside tooth 24.
2026-07-03 20:57:22 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-125 voxels outside tooth 25.
2026-07-03 20:57:22 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 625 pulp-126 voxels outside tooth 26.
2026-07-03 20:57:23 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 294 pulp-127 voxels outside tooth 27.
2026-07-03 20:57:23 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-131 voxels outside tooth 31.
2026-07-03 20:57:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 15 pulp-132 voxels outside tooth 32.
2026-07-03 20:57:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 130 pulp-133 voxels outside tooth 33.
2026-07-03 20:57:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 22 pulp-134 voxels outside tooth 34.
2026-07-03 20:57:25 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 100 pulp-135 voxels outside tooth 35.
2026-07-03 20:57:25 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 278 pulp-136 voxels outside tooth 36.
2026-07-03 20:57:26 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1121 pulp-137 voxels outside tooth 37.
2026-07-03 20:57:26 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 657 pulp-138 voxels outside tooth 38.
2026-07-03 20:57:27 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 21 pulp-141 voxels outside tooth 41.
2026-07-03 20:57:27 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-142 voxels outside tooth 42.
2026-07-03 20:57:28 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 99 pulp-143 voxels outside tooth 43.
2026-07-03 20:57:28 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 21 pulp-144 voxels outside tooth 44.
2026-07-03 20:57:28 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 109 pulp-145 voxels outside tooth 45.
2026-07-03 20:57:29 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 274 pulp-146 voxels outside tooth 46.
2026-07-03 20:57:29 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 91 pulp-147 voxels outside tooth 47.
2026-07-03 20:57:30 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_454.nii.gz
2026-07-03 20:57:30 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_455.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_455.nii.gz
2026-07-03 20:57:41 | INFO     | dental_pipeline.postprocessing | Removed 572 small components (min_size=100).
2026-07-03 20:57:42 | INFO     | dental_pipeline.postprocessing | Rule 1 – removed 13068 implant voxels outside valid tooth positions.
2026-07-03 20:57:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 166 pulp-117 voxels outside tooth 17.
2026-07-03 20:57:44 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 169 pulp-127 voxels outside tooth 27.
2026-07-03 20:57:45 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1 pulp-133 voxels outside tooth 33.
2026-07-03 20:57:46 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 29 pulp-137 voxels outside tooth 37.
2026-07-03 20:57:46 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 430 pulp-138 voxels outside tooth 38.
2026-07-03 20:57:47 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 25 pulp-143 voxels outside tooth 43.
2026-07-03 20:57:48 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-147 voxels (parent tooth 47 absent).
2026-07-03 20:57:48 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 182 pulp-148 voxels outside tooth 48.
2026-07-03 20:57:48 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_455.nii.gz
2026-07-03 20:57:48 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_456.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_456.nii.gz
2026-07-03 20:58:06 | INFO     | dental_pipeline.postprocessing | Removed 841 small components (min_size=100).
2026-07-03 20:58:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-115 voxels outside tooth 15.
2026-07-03 20:58:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 135 pulp-117 voxels outside tooth 17.
2026-07-03 20:58:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 781 pulp-126 voxels outside tooth 26.
2026-07-03 20:58:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 621 pulp-127 voxels outside tooth 27.
2026-07-03 20:58:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 7 pulp-128 voxels outside tooth 28.
2026-07-03 20:58:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-131 voxels outside tooth 31.
2026-07-03 20:58:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 19 pulp-132 voxels outside tooth 32.
2026-07-03 20:58:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 43 pulp-133 voxels outside tooth 33.
2026-07-03 20:58:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 33 pulp-134 voxels outside tooth 34.
2026-07-03 20:58:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 108 pulp-135 voxels outside tooth 35.
2026-07-03 20:58:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 283 pulp-136 voxels outside tooth 36.
2026-07-03 20:58:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 419 pulp-137 voxels outside tooth 37.
2026-07-03 20:58:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 695 pulp-138 voxels outside tooth 38.
2026-07-03 20:58:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-141 voxels outside tooth 41.
2026-07-03 20:58:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 17 pulp-142 voxels outside tooth 42.
2026-07-03 20:58:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 34 pulp-143 voxels outside tooth 43.
2026-07-03 20:58:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-144 voxels outside tooth 44.
2026-07-03 20:58:15 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 100 pulp-145 voxels outside tooth 45.
2026-07-03 20:58:15 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 318 pulp-146 voxels outside tooth 46.
2026-07-03 20:58:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 498 pulp-147 voxels outside tooth 47.
2026-07-03 20:58:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 598 pulp-148 voxels outside tooth 48.
2026-07-03 20:58:16 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_456.nii.gz
2026-07-03 20:58:16 | INFO     | dental_pipeline.postprocessing | Progress: 400 / 532 files processed.
2026-07-03 20:58:16 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_458.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_458.nii.gz
2026-07-03 20:58:29 | INFO     | dental_pipeline.postprocessing | Removed 438 small components (min_size=100).
2026-07-03 20:58:30 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 337 pulp-116 voxels outside tooth 16.
2026-07-03 20:58:30 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 553 pulp-117 voxels outside tooth 17.
2026-07-03 20:58:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 574 pulp-126 voxels outside tooth 26.
2026-07-03 20:58:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 925 pulp-127 voxels outside tooth 27.
2026-07-03 20:58:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 73 pulp-131 voxels outside tooth 31.
2026-07-03 20:58:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 107 pulp-132 voxels outside tooth 32.
2026-07-03 20:58:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 679 pulp-133 voxels outside tooth 33.
2026-07-03 20:58:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 124 pulp-134 voxels outside tooth 34.
2026-07-03 20:58:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 220 pulp-135 voxels outside tooth 35.
2026-07-03 20:58:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 478 pulp-136 voxels outside tooth 36.
2026-07-03 20:58:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 833 pulp-137 voxels outside tooth 37.
2026-07-03 20:58:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 759 pulp-138 voxels outside tooth 38.
2026-07-03 20:58:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 70 pulp-141 voxels outside tooth 41.
2026-07-03 20:58:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 64 pulp-142 voxels outside tooth 42.
2026-07-03 20:58:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 614 pulp-143 voxels outside tooth 43.
2026-07-03 20:58:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 115 pulp-144 voxels outside tooth 44.
2026-07-03 20:58:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 216 pulp-145 voxels outside tooth 45.
2026-07-03 20:58:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 512 pulp-146 voxels outside tooth 46.
2026-07-03 20:58:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 913 pulp-147 voxels outside tooth 47.
2026-07-03 20:58:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 834 pulp-148 voxels outside tooth 48.
2026-07-03 20:58:40 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_458.nii.gz
2026-07-03 20:58:40 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_459.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_459.nii.gz
2026-07-03 20:58:58 | INFO     | dental_pipeline.postprocessing | Removed 883 small components (min_size=100).
2026-07-03 20:58:59 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-115 voxels outside tooth 15.
2026-07-03 20:58:59 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-116 voxels outside tooth 16.
2026-07-03 20:58:59 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 420 pulp-117 voxels outside tooth 17.
2026-07-03 20:59:00 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-118 voxels outside tooth 18.
2026-07-03 20:59:00 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-124 voxels outside tooth 24.
2026-07-03 20:59:01 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-125 voxels outside tooth 25.
2026-07-03 20:59:01 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 648 pulp-126 voxels outside tooth 26.
2026-07-03 20:59:02 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 396 pulp-127 voxels outside tooth 27.
2026-07-03 20:59:02 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 545 pulp-128 voxels outside tooth 28.
2026-07-03 20:59:03 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-131 voxels outside tooth 31.
2026-07-03 20:59:03 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-132 voxels outside tooth 32.
2026-07-03 20:59:04 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 42 pulp-133 voxels outside tooth 33.
2026-07-03 20:59:04 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 51 pulp-134 voxels outside tooth 34.
2026-07-03 20:59:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 125 pulp-135 voxels outside tooth 35.
2026-07-03 20:59:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 311 pulp-136 voxels outside tooth 36.
2026-07-03 20:59:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 337 pulp-137 voxels outside tooth 37.
2026-07-03 20:59:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 490 pulp-138 voxels outside tooth 38.
2026-07-03 20:59:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 17 pulp-141 voxels outside tooth 41.
2026-07-03 20:59:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 34 pulp-142 voxels outside tooth 42.
2026-07-03 20:59:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 30 pulp-143 voxels outside tooth 43.
2026-07-03 20:59:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 39 pulp-144 voxels outside tooth 44.
2026-07-03 20:59:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 72 pulp-145 voxels outside tooth 45.
2026-07-03 20:59:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 271 pulp-146 voxels outside tooth 46.
2026-07-03 20:59:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 361 pulp-147 voxels outside tooth 47.
2026-07-03 20:59:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 449 pulp-148 voxels outside tooth 48.
2026-07-03 20:59:10 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_459.nii.gz
2026-07-03 20:59:10 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_460.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_460.nii.gz
2026-07-03 20:59:29 | INFO     | dental_pipeline.postprocessing | Removed 833 small components (min_size=100).
2026-07-03 20:59:29 | WARNING  | dental_pipeline.postprocessing | Rule 2 – right Max Sinus is <5% of contralateral side (0 vs 387 voxels). Possible segmentation artefact.
2026-07-03 20:59:30 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-111 voxels outside tooth 11.
2026-07-03 20:59:30 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-112 voxels outside tooth 12.
2026-07-03 20:59:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-113 voxels outside tooth 13.
2026-07-03 20:59:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 12 pulp-114 voxels outside tooth 14.
2026-07-03 20:59:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 98 pulp-115 voxels outside tooth 15.
2026-07-03 20:59:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 418 pulp-116 voxels outside tooth 16.
2026-07-03 20:59:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 372 pulp-117 voxels outside tooth 17.
2026-07-03 20:59:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 394 pulp-118 voxels outside tooth 18.
2026-07-03 20:59:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-124 voxels outside tooth 24.
2026-07-03 20:59:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 98 pulp-125 voxels outside tooth 25.
2026-07-03 20:59:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 434 pulp-126 voxels outside tooth 26.
2026-07-03 20:59:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 405 pulp-127 voxels outside tooth 27.
2026-07-03 20:59:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 236 pulp-128 voxels outside tooth 28.
2026-07-03 20:59:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-131 voxels outside tooth 31.
2026-07-03 20:59:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 19 pulp-132 voxels outside tooth 32.
2026-07-03 20:59:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 102 pulp-133 voxels outside tooth 33.
2026-07-03 20:59:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 92 pulp-134 voxels outside tooth 34.
2026-07-03 20:59:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 119 pulp-135 voxels outside tooth 35.
2026-07-03 20:59:40 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 370 pulp-136 voxels outside tooth 36.
2026-07-03 20:59:40 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 392 pulp-137 voxels outside tooth 37.
2026-07-03 20:59:41 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1247 pulp-138 voxels outside tooth 38.
2026-07-03 20:59:41 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-141 voxels outside tooth 41.
2026-07-03 20:59:42 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 25 pulp-142 voxels outside tooth 42.
2026-07-03 20:59:42 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 87 pulp-143 voxels outside tooth 43.
2026-07-03 20:59:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 72 pulp-144 voxels outside tooth 44.
2026-07-03 20:59:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 111 pulp-145 voxels outside tooth 45.
2026-07-03 20:59:44 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 381 pulp-146 voxels outside tooth 46.
2026-07-03 20:59:44 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 478 pulp-147 voxels outside tooth 47.
2026-07-03 20:59:44 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_460.nii.gz
2026-07-03 20:59:44 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_461.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_461.nii.gz
2026-07-03 20:59:52 | INFO     | dental_pipeline.postprocessing | Removed 195 small components (min_size=100).
2026-07-03 20:59:53 | INFO     | dental_pipeline.postprocessing | Rule 1 – removed 8645 implant voxels outside valid tooth positions.
2026-07-03 20:59:55 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-132 voxels outside tooth 32.
2026-07-03 20:59:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 70 pulp-133 voxels outside tooth 33.
2026-07-03 20:59:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-134 voxels outside tooth 34.
2026-07-03 20:59:57 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-135 voxels outside tooth 35.
2026-07-03 20:59:57 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 218 pulp-138 voxels outside tooth 38.
2026-07-03 20:59:58 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-143 voxels outside tooth 43.
2026-07-03 20:59:58 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-144 voxels outside tooth 44.
2026-07-03 20:59:59 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-145 voxels outside tooth 45.
2026-07-03 20:59:59 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-147 voxels outside tooth 47.
2026-07-03 20:59:59 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_461.nii.gz
2026-07-03 20:59:59 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_462.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_462.nii.gz
2026-07-03 21:00:04 | INFO     | dental_pipeline.postprocessing | Removed 227 small components (min_size=100).
